"","symbol","section","sub.section","group","date","Cap Ex as a % of Sales","Free Cash Flow Growth % YOY","Free Cash Flow/Net Income","Free Cash Flow/Sales %","Operating Cash Flow Growth % YOY"
"10757","LYB","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,25.09
"10758","LYB","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,-3.41
"10759","LYB","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,-4.04
"10760","LYB","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,-7.14
"10761","LYB","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,-88.3,NA,NA,NA
"10762","LYB","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,NA,NA,NA,NA
"10763","LYB","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,NA,NA,NA,NA
"10764","LYB","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,36.87,NA,NA,NA
"10765","LYB","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,104.89,NA,NA,NA
"10766","LYB","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,-12.15,NA,NA,NA
"10767","LYB","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,38.94,NA,NA,NA
"10768","LYB","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,-3.23,NA,NA,NA
"10769","LYB","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,-23.6,NA,NA,NA
"10770","LYB","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,8.8,NA,NA,NA
"10771","LYB","Cash Flow","Cash Flow Ratios",51,2008-12-01,1.97,NA,NA,NA,NA
"10772","LYB","Cash Flow","Cash Flow Ratios",51,2009-12-01,2.53,NA,NA,NA,NA
"10773","LYB","Cash Flow","Cash Flow Ratios",51,2010-12-01,1.68,NA,NA,NA,NA
"10774","LYB","Cash Flow","Cash Flow Ratios",51,2011-12-01,2.18,NA,NA,NA,NA
"10775","LYB","Cash Flow","Cash Flow Ratios",51,2012-12-01,2.34,NA,NA,NA,NA
"10776","LYB","Cash Flow","Cash Flow Ratios",51,2013-12-01,3.54,NA,NA,NA,NA
"10777","LYB","Cash Flow","Cash Flow Ratios",51,2014-12-01,3.29,NA,NA,NA,NA
"10778","LYB","Cash Flow","Cash Flow Ratios",51,2015-12-01,4.4,NA,NA,NA,NA
"10779","LYB","Cash Flow","Cash Flow Ratios",51,2016-12-01,7.69,NA,NA,NA,NA
"10780","LYB","Cash Flow","Cash Flow Ratios",51,2017-12-01,4.49,NA,NA,NA,NA
"10781","LYB","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,0.18,NA
"10782","LYB","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,-5.08,NA
"10783","LYB","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,3.23,NA
"10784","LYB","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,3.78,NA
"10785","LYB","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,8.22,NA
"10786","LYB","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,7.43,NA
"10787","LYB","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,9.97,NA
"10788","LYB","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,13.45,NA
"10789","LYB","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,11.52,NA
"10790","LYB","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,10.61,NA
"10791","LYB","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,-0.01,NA,NA
"10792","LYB","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,0.55,NA,NA
"10793","LYB","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,0.13,NA,NA
"10794","LYB","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,0.85,NA,NA
"10795","LYB","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,1.31,NA,NA
"10796","LYB","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,0.85,NA,NA
"10797","LYB","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,1.09,NA,NA
"10798","LYB","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,0.98,NA,NA
"10799","LYB","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,0.88,NA,NA
"10800","LYB","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,0.75,NA,NA
"10801","M","Cash Flow","Cash Flow Ratios",49,2009-01-01,NA,NA,NA,NA,NA
"10802","M","Cash Flow","Cash Flow Ratios",49,2010-01-01,NA,NA,NA,NA,-687
"10803","M","Cash Flow","Cash Flow Ratios",49,2011-01-01,NA,NA,NA,NA,NA
"10804","M","Cash Flow","Cash Flow Ratios",49,2012-01-01,NA,NA,NA,NA,NA
"10805","M","Cash Flow","Cash Flow Ratios",49,2013-01-01,NA,NA,NA,NA,803
"10806","M","Cash Flow","Cash Flow Ratios",49,2014-01-01,NA,NA,NA,NA,NA
"10807","M","Cash Flow","Cash Flow Ratios",49,2015-01-01,NA,NA,NA,NA,628
"10808","M","Cash Flow","Cash Flow Ratios",49,2016-01-01,NA,NA,NA,NA,NA
"10809","M","Cash Flow","Cash Flow Ratios",49,2017-01-01,NA,NA,NA,NA,-922
"10810","M","Cash Flow","Cash Flow Ratios",49,2018-01-01,NA,NA,NA,NA,794
"10811","M","Cash Flow","Cash Flow Ratios",50,2009-01-01,NA,NA,NA,NA,NA
"10812","M","Cash Flow","Cash Flow Ratios",50,2010-01-01,NA,NA,NA,NA,NA
"10813","M","Cash Flow","Cash Flow Ratios",50,2011-01-01,NA,NA,NA,NA,NA
"10814","M","Cash Flow","Cash Flow Ratios",50,2012-01-01,NA,NA,NA,NA,NA
"10815","M","Cash Flow","Cash Flow Ratios",50,2013-01-01,NA,-75,NA,NA,NA
"10816","M","Cash Flow","Cash Flow Ratios",50,2014-01-01,NA,NA,NA,NA,NA
"10817","M","Cash Flow","Cash Flow Ratios",50,2015-01-01,NA,-267,NA,NA,NA
"10818","M","Cash Flow","Cash Flow Ratios",50,2016-01-01,NA,NA,NA,NA,NA
"10819","M","Cash Flow","Cash Flow Ratios",50,2017-01-01,NA,207,NA,NA,NA
"10820","M","Cash Flow","Cash Flow Ratios",50,2018-01-01,NA,NA,NA,NA,NA
"10821","M","Cash Flow","Cash Flow Ratios",51,2009-01-01,3.6,NA,NA,NA,NA
"10822","M","Cash Flow","Cash Flow Ratios",51,2010-01-01,1.96,NA,NA,NA,NA
"10823","M","Cash Flow","Cash Flow Ratios",51,2011-01-01,2.02,NA,NA,NA,NA
"10824","M","Cash Flow","Cash Flow Ratios",51,2012-01-01,2.89,NA,NA,NA,NA
"10825","M","Cash Flow","Cash Flow Ratios",51,2013-01-01,3.4,NA,NA,NA,NA
"10826","M","Cash Flow","Cash Flow Ratios",51,2014-01-01,3.09,NA,NA,NA,NA
"10827","M","Cash Flow","Cash Flow Ratios",51,2015-01-01,3.8,NA,NA,NA,NA
"10828","M","Cash Flow","Cash Flow Ratios",51,2016-01-01,4.11,NA,NA,NA,NA
"10829","M","Cash Flow","Cash Flow Ratios",51,2017-01-01,3.54,NA,NA,NA,NA
"10830","M","Cash Flow","Cash Flow Ratios",51,2018-01-01,3.06,NA,NA,NA,NA
"10831","M","Cash Flow","Cash Flow Ratios",52,2009-01-01,NA,NA,NA,3.95,NA
"10832","M","Cash Flow","Cash Flow Ratios",52,2010-01-01,NA,NA,NA,5.49,NA
"10833","M","Cash Flow","Cash Flow Ratios",52,2011-01-01,NA,NA,NA,4,NA
"10834","M","Cash Flow","Cash Flow Ratios",52,2012-01-01,NA,NA,NA,5.03,NA
"10835","M","Cash Flow","Cash Flow Ratios",52,2013-01-01,NA,NA,NA,4.76,NA
"10836","M","Cash Flow","Cash Flow Ratios",52,2014-01-01,NA,NA,NA,6.04,NA
"10837","M","Cash Flow","Cash Flow Ratios",52,2015-01-01,NA,NA,NA,5.84,NA
"10838","M","Cash Flow","Cash Flow Ratios",52,2016-01-01,NA,NA,NA,3.22,NA
"10839","M","Cash Flow","Cash Flow Ratios",52,2017-01-01,NA,NA,NA,3.45,NA
"10840","M","Cash Flow","Cash Flow Ratios",52,2018-01-01,NA,NA,NA,4.77,NA
"10841","M","Cash Flow","Cash Flow Ratios",53,2009-01-01,NA,NA,-0.2,NA,NA
"10842","M","Cash Flow","Cash Flow Ratios",53,2010-01-01,NA,NA,3.92,NA,NA
"10843","M","Cash Flow","Cash Flow Ratios",53,2011-01-01,NA,NA,1.18,NA,NA
"10844","M","Cash Flow","Cash Flow Ratios",53,2012-01-01,NA,NA,1.06,NA,NA
"10845","M","Cash Flow","Cash Flow Ratios",53,2013-01-01,NA,NA,0.99,NA,NA
"10846","M","Cash Flow","Cash Flow Ratios",53,2014-01-01,NA,NA,1.13,NA,NA
"10847","M","Cash Flow","Cash Flow Ratios",53,2015-01-01,NA,NA,1.08,NA,NA
"10848","M","Cash Flow","Cash Flow Ratios",53,2016-01-01,NA,NA,0.81,NA,NA
"10849","M","Cash Flow","Cash Flow Ratios",53,2017-01-01,NA,NA,1.44,NA,NA
"10850","M","Cash Flow","Cash Flow Ratios",53,2018-01-01,NA,NA,0.77,NA,NA
"10851","MA","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,NA
"10852","MA","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,NA
"10853","MA","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,NA
"10854","MA","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,NA
"10855","MA","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,984
"10856","MA","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,NA
"10857","MA","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,NA
"10858","MA","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,NA
"10859","MA","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,NA
"10860","MA","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,NA
"10861","MA","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,NA,NA,NA,NA
"10862","MA","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,NA,NA,NA,NA
"10863","MA","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,NA,NA,NA,NA
"10864","MA","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,NA,NA,NA,NA
"10865","MA","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,890,NA,NA,NA
"10866","MA","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,NA,NA,NA,NA
"10867","MA","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,NA,NA,NA,NA
"10868","MA","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,NA,NA,NA,NA
"10869","MA","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,NA,NA,NA,NA
"10870","MA","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,NA,NA,NA,NA
"10871","MA","Cash Flow","Cash Flow Ratios",51,2008-12-01,3.41,NA,NA,NA,NA
"10872","MA","Cash Flow","Cash Flow Ratios",51,2009-12-01,2.73,NA,NA,NA,NA
"10873","MA","Cash Flow","Cash Flow Ratios",51,2010-12-01,2.73,NA,NA,NA,NA
"10874","MA","Cash Flow","Cash Flow Ratios",51,2011-12-01,2.64,NA,NA,NA,NA
"10875","MA","Cash Flow","Cash Flow Ratios",51,2012-12-01,2.95,NA,NA,NA,NA
"10876","MA","Cash Flow","Cash Flow Ratios",51,2013-12-01,3.6,NA,NA,NA,NA
"10877","MA","Cash Flow","Cash Flow Ratios",51,2014-12-01,3.54,NA,NA,NA,NA
"10878","MA","Cash Flow","Cash Flow Ratios",51,2015-12-01,3.54,NA,NA,NA,NA
"10879","MA","Cash Flow","Cash Flow Ratios",51,2016-12-01,3.54,NA,NA,NA,NA
"10880","MA","Cash Flow","Cash Flow Ratios",51,2017-12-01,3.38,NA,NA,NA,NA
"10881","MA","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,4.87,NA
"10882","MA","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,24.29,NA
"10883","MA","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,27.91,NA
"10884","MA","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,37.34,NA
"10885","MA","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,36.94,NA
"10886","MA","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,46.15,NA
"10887","MA","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,32.55,NA
"10888","MA","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,38.28,NA
"10889","MA","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,38.07,NA
"10890","MA","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,41.07,NA
"10891","MA","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,-0.96,NA,NA
"10892","MA","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,0.85,NA,NA
"10893","MA","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,0.84,NA,NA
"10894","MA","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,1.32,NA,NA
"10895","MA","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,0.99,NA,NA
"10896","MA","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,1.23,NA,NA
"10897","MA","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,0.85,NA,NA
"10898","MA","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,0.97,NA,NA
"10899","MA","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,1.01,NA,NA
"10900","MA","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,1.31,NA,NA
"10901","MAC","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,NA
"10902","MAC","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,NA
"10903","MAC","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,NA
"10904","MAC","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,NA
"10905","MAC","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,NA
"10906","MAC","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,NA
"10907","MAC","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,-505
"10908","MAC","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,NA
"10909","MAC","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,NA
"10910","MAC","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,-745
"10911","MAC","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,NA,NA,NA,NA
"10912","MAC","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,NA,NA,NA,NA
"10913","MAC","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,NA,NA,NA,NA
"10914","MAC","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,NA,NA,NA,NA
"10915","MAC","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,NA,NA,NA,NA
"10916","MAC","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,NA,NA,NA,NA
"10917","MAC","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,NA,NA,NA,NA
"10918","MAC","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,NA,NA,NA,NA
"10919","MAC","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,NA,NA,NA,NA
"10920","MAC","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,NA,NA,NA,NA
"10921","MAC","Cash Flow","Cash Flow Ratios",51,2008-12-01,62.9,NA,NA,NA,NA
"10922","MAC","Cash Flow","Cash Flow Ratios",51,2009-12-01,24.51,NA,NA,NA,NA
"10923","MAC","Cash Flow","Cash Flow Ratios",51,2010-12-01,26.11,NA,NA,NA,NA
"10924","MAC","Cash Flow","Cash Flow Ratios",51,2011-12-01,36.07,NA,NA,NA,NA
"10925","MAC","Cash Flow","Cash Flow Ratios",51,2012-12-01,156.7,NA,NA,NA,NA
"10926","MAC","Cash Flow","Cash Flow Ratios",51,2013-12-01,70.58,NA,NA,NA,NA
"10927","MAC","Cash Flow","Cash Flow Ratios",51,2014-12-01,24.19,NA,NA,NA,NA
"10928","MAC","Cash Flow","Cash Flow Ratios",51,2015-12-01,27.32,NA,NA,NA,NA
"10929","MAC","Cash Flow","Cash Flow Ratios",51,2016-12-01,24.92,NA,NA,NA,NA
"10930","MAC","Cash Flow","Cash Flow Ratios",51,2017-12-01,NA,NA,NA,NA,NA
"10931","MAC","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,-34.3,NA
"10932","MAC","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,-9.51,NA
"10933","MAC","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,2.06,NA
"10934","MAC","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,-1.42,NA
"10935","MAC","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,-112.65,NA
"10936","MAC","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,-29.58,NA
"10937","MAC","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,12.06,NA
"10938","MAC","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,14.63,NA
"10939","MAC","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,15.18,NA
"10940","MAC","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,38.89,NA
"10941","MAC","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,-1.82,NA,NA
"10942","MAC","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,-0.63,NA,NA
"10943","MAC","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,0.58,NA,NA
"10944","MAC","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,-0.06,NA,NA
"10945","MAC","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,-2.66,NA,NA
"10946","MAC","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,-0.73,NA,NA
"10947","MAC","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,0.09,NA,NA
"10948","MAC","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,0.39,NA,NA
"10949","MAC","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,0.31,NA,NA
"10950","MAC","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,2.64,NA,NA
"10951","MAR","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,-17.61
"10952","MAR","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,35.41
"10953","MAR","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,32.6
"10954","MAR","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,-5.39
"10955","MAR","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,-9.18
"10956","MAR","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,15.27
"10957","MAR","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,7.37
"10958","MAR","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,16.83
"10959","MAR","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,10.63
"10960","MAR","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,53.98
"10961","MAR","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,165.42,NA,NA,NA
"10962","MAR","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,140.14,NA,NA,NA
"10963","MAR","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,15.54,NA,NA,NA
"10964","MAR","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,5.58,NA,NA,NA
"10965","MAR","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,-64.06,NA,NA,NA
"10966","MAR","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,125.75,NA,NA,NA
"10967","MAR","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,10.81,NA,NA,NA
"10968","MAR","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,34.22,NA,NA,NA
"10969","MAR","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,29.78,NA,NA,NA
"10970","MAR","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,54.03,NA,NA,NA
"10971","MAR","Cash Flow","Cash Flow Ratios",51,2008-12-01,2.77,NA,NA,NA,NA
"10972","MAR","Cash Flow","Cash Flow Ratios",51,2009-12-01,1.71,NA,NA,NA,NA
"10973","MAR","Cash Flow","Cash Flow Ratios",51,2010-12-01,3.1,NA,NA,NA,NA
"10974","MAR","Cash Flow","Cash Flow Ratios",51,2011-12-01,2.09,NA,NA,NA,NA
"10975","MAR","Cash Flow","Cash Flow Ratios",51,2012-12-01,5.84,NA,NA,NA,NA
"10976","MAR","Cash Flow","Cash Flow Ratios",51,2013-12-01,3.64,NA,NA,NA,NA
"10977","MAR","Cash Flow","Cash Flow Ratios",51,2014-12-01,3.45,NA,NA,NA,NA
"10978","MAR","Cash Flow","Cash Flow Ratios",51,2015-12-01,2.94,NA,NA,NA,NA
"10979","MAR","Cash Flow","Cash Flow Ratios",51,2016-12-01,1.63,NA,NA,NA,NA
"10980","MAR","Cash Flow","Cash Flow Ratios",51,2017-12-01,1.87,NA,NA,NA,NA
"10981","MAR","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,2.21,NA
"10982","MAR","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,6.25,NA
"10983","MAR","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,6.74,NA
"10984","MAR","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,6.75,NA
"10985","MAR","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,2.53,NA
"10986","MAR","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,5.28,NA
"10987","MAR","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,5.42,NA
"10988","MAR","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,6.93,NA
"10989","MAR","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,7.63,NA
"10990","MAR","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,8.77,NA
"10991","MAR","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,0.78,NA,NA
"10992","MAR","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,-1.97,NA,NA
"10993","MAR","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,1.72,NA,NA
"10994","MAR","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,4.2,NA,NA
"10995","MAR","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,0.52,NA,NA
"10996","MAR","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,1.08,NA,NA
"10997","MAR","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,0.99,NA,NA
"10998","MAR","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,1.17,NA,NA
"10999","MAR","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,1.67,NA,NA
"11000","MAR","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,1.46,NA,NA
"11001","MAS","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,-37.24
"11002","MAS","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,-11.54
"11003","MAS","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,-34.04
"11004","MAS","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,-48.6
"11005","MAS","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,17.57
"11006","MAS","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,129.54
"11007","MAS","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,-6.67
"11008","MAS","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,16.11
"11009","MAS","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,3.86
"11010","MAS","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,3.44
"11011","MAS","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,-41.59,NA,NA,NA
"11012","MAS","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,-2.85,NA,NA,NA
"11013","MAS","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,-43.45,NA,NA,NA
"11014","MAS","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,-73.17,NA,NA,NA
"11015","MAS","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,84.09,NA,NA,NA
"11016","MAS","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,220.37,NA,NA,NA
"11017","MAS","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,-8.67,NA,NA,NA
"11018","MAS","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,14.14,NA,NA,NA
"11019","MAS","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,0.92,NA,NA,NA
"11020","MAS","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,5.86,NA,NA,NA
"11021","MAS","Cash Flow","Cash Flow Ratios",51,2008-12-01,2.11,NA,NA,NA,NA
"11022","MAS","Cash Flow","Cash Flow Ratios",51,2009-12-01,1.6,NA,NA,NA,NA
"11023","MAS","Cash Flow","Cash Flow Ratios",51,2010-12-01,1.83,NA,NA,NA,NA
"11024","MAS","Cash Flow","Cash Flow Ratios",51,2011-12-01,2.11,NA,NA,NA,NA
"11025","MAS","Cash Flow","Cash Flow Ratios",51,2012-12-01,1.59,NA,NA,NA,NA
"11026","MAS","Cash Flow","Cash Flow Ratios",51,2013-12-01,1.86,NA,NA,NA,NA
"11027","MAS","Cash Flow","Cash Flow Ratios",51,2014-12-01,1.83,NA,NA,NA,NA
"11028","MAS","Cash Flow","Cash Flow Ratios",51,2015-12-01,2.21,NA,NA,NA,NA
"11029","MAS","Cash Flow","Cash Flow Ratios",51,2016-12-01,2.45,NA,NA,NA,NA
"11030","MAS","Cash Flow","Cash Flow Ratios",51,2017-12-01,2.26,NA,NA,NA,NA
"11031","MAS","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,6.29,NA
"11032","MAS","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,7.44,NA
